,LOAD_TIME,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,LAST_TO_END,P1Y_Flight_Count,L1Y_Flight_Count
14687,2014/03/31,2007/08/15,10,15,0.787585403,20579,10,6,9
14688,2014/03/31,2011/09/29,195,14,0.923876853,17540,195,10,4
14689,2014/03/31,2013/03/25,70,18,0.746095405,21718,70,0,18
14690,2014/03/31,2009/10/30,174,19,0.574264044,28215,174,13,6
14691,2014/03/31,2008/07/24,3,19,0.8737259340000001,18543,3,10,9
14692,2014/03/31,2012/07/01,170,22,0.485643285,33360,170,12,10
14693,2014/03/31,2006/02/27,111,13,0.836115297,19376,111,0,13
14694,2014/03/31,2010/06/08,81,15,0.7781075890000001,20820,81,9,6
14695,2014/03/31,2007/05/19,91,15,0.631205969,25664,91,10,5
14696,2014/03/31,2012/03/22,529,11,0.703303955,23033,529,11,0
14697,2014/03/31,2009/04/18,79,13,0.779871455,20771,79,2,11
14698,2014/03/31,2011/05/01,18,21,0.784791182,20640,18,12,9
14699,2014/03/31,2012/02/28,123,10,0.777336949,20837,123,9,1
14700,2014/03/31,2006/06/12,140,16,0.7722318109999999,20974,140,10,6
14701,2014/03/31,2012/08/31,4,14,0.786046591,20605,4,6,8
14702,2014/03/31,2010/11/29,228,3,0.7098777070000001,22814,228,2,1
14703,2014/03/31,2009/07/24,3,19,0.775222595,20890,3,10,9
14704,2014/03/31,2005/06/12,17,23,0.643061986,25183,17,12,11
14705,2014/03/31,2009/06/17,34,18,0.7316251020000001,22134,34,14,4
14706,2014/03/31,2009/03/04,95,23,0.847735316,19102,95,12,11
14707,2014/03/31,2010/01/07,78,8,0.7045253220000001,22984,78,3,5
14708,2014/03/31,2010/11/07,26,15,0.8763733290000001,18477,26,12,3
14709,2014/03/31,2008/01/08,18,22,0.585943686,27631,18,9,13
14710,2014/03/31,2009/10/14,4,16,0.8324758329999999,19448,4,12,4
14711,2014/03/31,2011/12/27,40,21,0.7079050240000001,22869,40,15,6
14712,2014/03/31,2010/08/12,208,22,0.749838344,21589,208,15,7
14713,2014/03/31,2008/08/18,7,10,1.341636831,12066,7,2,8
14714,2014/03/31,2008/07/06,495,3,0.727887945,22239,495,3,0
14715,2014/03/31,2013/03/28,3,20,0.614100687,26359,3,0,20
14716,2014/03/31,2006/12/21,10,15,0.793192042,20407,10,7,8
14717,2014/03/31,2011/06/30,18,31,0.648613905,24955,18,14,17
14718,2014/03/31,2012/09/18,193,9,0.827315714,19562,193,8,1
14719,2014/03/31,2010/10/10,197,25,0.731722657,22117,197,16,9
14720,2014/03/31,2012/01/24,89,18,0.749198185,21601,89,12,6
14721,2014/03/31,2010/10/08,97,16,0.7858053709999999,20593,97,6,10
14722,2014/03/31,2010/12/27,13,21,0.620157514,26093,13,17,4
14723,2014/03/31,2010/02/13,65,21,0.917791957,17631,65,13,8
14724,2014/03/31,2007/02/26,8,12,0.579368376,27928,8,4,8
14725,2014/03/31,2012/10/23,88,13,0.7549461009999999,21429,88,3,10
14726,2014/03/31,2011/11/15,68,22,0.871301772,18567,68,20,2
14727,2014/03/31,2012/08/09,119,16,0.547865416,29528,119,11,5
14728,2014/03/31,2011/08/27,14,19,0.529616921,30542,14,13,6
14729,2014/03/31,2013/01/01,121,5,1.399747317,11556,121,0,5
14730,2014/03/31,2012/10/15,22,23,0.5482517029999999,29503,22,4,19
14731,2014/03/31,2010/11/30,49,16,0.7131305109999999,22680,49,3,13
14732,2014/03/31,2010/12/14,1,22,0.644616979,25090,1,12,10
14733,2014/03/31,2007/10/14,73,8,1.411505498,11458,73,3,5
14734,2014/03/31,2008/01/05,4,27,0.484926385,33349,4,15,12
14735,2014/03/31,2009/11/18,12,22,0.711556739,22727,12,9,13
14736,2014/03/31,2005/11/17,9,19,0.741082543,21819,9,7,12
14737,2014/03/31,2012/09/17,36,13,0.578138387,27965,36,3,10
14738,2014/03/31,2011/01/28,4,24,0.763835578,21165,4,11,13
14739,2014/03/31,2011/09/07,103,15,0.813297278,19877,103,11,4
14740,2014/03/31,2008/09/03,108,20,0.641783318,25189,108,7,13
14741,2014/03/31,2010/09/22,80,17,0.7763308040000001,20822,80,7,10
14742,2014/03/31,2008/09/15,75,19,0.6680677829999999,24195,75,8,11
14743,2014/03/31,2012/05/16,37,16,0.640351795,25242,37,7,9
14744,2014/03/31,2011/02/26,5,18,0.750496378,21536,5,7,11
14745,2014/03/31,2011/12/11,28,25,0.7185502159999999,22493,28,12,13
14746,2014/03/31,2010/02/16,100,17,0.639371786,25278,100,7,10
14747,2014/03/31,2011/11/18,128,12,0.719182538,22472,128,9,3
14748,2014/03/31,2007/06/25,113,10,1.406506527,11490,113,4,6
14749,2014/03/31,2009/01/17,65,19,0.658344808,24547,65,3,16
14750,2014/03/31,2012/03/24,13,21,0.733762713,22024,13,14,7
14751,2014/03/31,2006/11/27,4,15,0.809062782,19974,4,6,9
14752,2014/03/31,2009/11/28,4,20,0.733405192,22034,4,7,13
14753,2014/03/31,2009/04/14,2,22,0.745565655,21674,2,6,16
14754,2014/03/31,2006/08/28,27,20,0.659366686,24506,27,7,13
14755,2014/03/31,2008/09/19,50,19,0.750181075,21538,50,5,14
14756,2014/03/31,2008/12/25,103,11,0.610485547,26465,103,4,7
14757,2014/03/31,2008/03/09,88,20,0.7478964909999999,21602,88,10,10
14758,2014/03/31,2013/03/28,4,20,0.815632068,19808,4,1,19
14759,2014/03/31,2011/08/24,2,17,0.735982232,21950,2,4,13
14760,2014/03/31,2007/08/14,99,15,0.604088699,26742,99,8,7
14761,2014/03/31,2012/10/04,83,3,0.71,22752,83,1,2
14762,2014/03/31,2005/09/01,35,15,0.797512219,20255,35,0,15
14763,2014/03/31,2011/08/18,198,22,0.709588367,22763,198,13,9
14764,2014/03/31,2008/04/27,124,16,0.586743079,27526,124,10,6
14765,2014/03/31,2010/07/31,567,2,0.8,20188,567,2,0
14766,2014/03/31,2012/08/30,249,6,0.833333333,19380,249,4,2
14767,2014/03/31,2011/04/09,10,17,0.781695145,20659,10,0,17
14768,2014/03/31,2010/06/17,4,13,0.580326673,27826,4,5,8
14769,2014/03/31,2010/07/08,535,7,0.852661456,18937,535,7,0
14770,2014/03/31,2008/01/22,143,17,0.89370233,18067,143,7,10
14771,2014/03/31,2010/05/13,76,2,0.66,24464,76,1,1
14772,2014/03/31,2005/09/23,27,28,0.532693171,30310,27,14,14
14773,2014/03/31,2011/08/04,4,10,0.599294332,26939,4,0,10
14774,2014/03/31,2011/10/10,71,15,0.7751723970000001,20824,71,6,9
14775,2014/03/31,2012/03/06,75,13,0.6971289140000001,23155,75,9,4
14776,2014/03/31,2009/03/07,114,13,0.541945274,29785,114,6,7
14777,2014/03/31,2009/08/16,13,17,0.7445382840000001,21680,13,4,13
14778,2014/03/31,2006/01/15,5,21,0.587808449,27460,5,9,12
14779,2014/03/31,2011/12/01,137,20,0.8127037909999999,19861,137,9,11
14780,2014/03/31,2010/11/20,114,15,0.5958703439999999,27087,114,11,4
14781,2014/03/31,2011/08/21,70,13,0.7580806090000001,21288,70,4,9
14782,2014/03/31,2012/12/06,33,9,0.795457682,20287,33,2,7
14783,2014/03/31,2006/01/20,4,33,0.434872666,37107,4,19,14
14784,2014/03/31,2009/09/01,9,17,0.6860068029999999,23520,9,6,11
14785,2014/03/31,2007/11/09,49,15,0.89260872,18074,49,7,8
14786,2014/03/31,2013/03/07,47,14,0.68293891,23621,47,2,12
14787,2014/03/31,2012/03/24,40,18,0.713472357,22610,40,12,6
14788,2014/03/31,2007/11/11,64,7,0.5472718329999999,29474,64,1,6
14789,2014/03/31,2007/03/25,9,27,0.731257368,22054,9,10,17
14790,2014/03/31,2009/10/09,23,14,0.707343188,22798,23,3,11
14791,2014/03/31,2007/12/19,97,15,0.646572838,24939,97,3,12
14792,2014/03/31,2009/03/03,51,3,0.7066678359999999,22814,51,1,2
14793,2014/03/31,2007/04/04,31,10,0.846022775,19056,31,6,4
14794,2014/03/31,2011/10/28,155,9,1.207762212,13348,155,5,4
14795,2014/03/31,2009/11/05,37,2,0.605057243,26641,37,0,2
14796,2014/03/31,2009/12/01,33,10,0.556114887,28985,33,4,6
14797,2014/03/31,2007/12/13,19,21,0.702858451,22932,19,8,13
14798,2014/03/31,2010/08/22,103,9,0.813251249,19817,103,4,5
14799,2014/03/31,2007/09/12,121,14,0.713774028,22578,121,8,6
14800,2014/03/31,2008/04/04,73,4,0.523255399,30795,73,0,4
14801,2014/03/31,2012/02/13,18,15,0.437536185,36825,18,0,15
14802,2014/03/31,2007/06/19,2,10,1.307003326,12327,2,4,6
14803,2014/03/31,2010/12/16,472,3,0.752646578,21405,472,3,0
14804,2014/03/31,2008/11/22,110,14,0.874584351,18417,110,7,7
14805,2014/03/31,2012/12/28,28,19,0.736697768,21864,28,1,18
14806,2014/03/31,2011/04/30,48,12,0.7019712359999999,22945,48,8,4
14807,2014/03/31,2012/04/08,169,20,0.665315598,24208,169,15,5
14808,2014/03/31,2010/02/27,4,24,0.642003827,25087,4,7,17
14809,2014/03/31,2010/05/16,94,17,0.803402005,20047,94,10,7
14810,2014/03/31,2011/12/09,3,21,0.62022799,25966,3,9,12
14811,2014/03/31,2009/04/02,14,13,0.751563375,21428,14,9,4
14812,2014/03/31,2013/03/20,11,18,0.8268419159999999,19477,11,4,14
14813,2014/03/31,2013/03/27,12,19,0.597780624,26940,12,2,17
14814,2014/03/31,2012/08/15,14,28,0.6579278510000001,24477,14,9,19
14815,2014/03/31,2011/12/22,37,12,0.67383228,23897,37,1,11
14816,2014/03/31,2006/05/23,96,14,0.7247148840000001,22219,96,8,6
14817,2014/03/31,2011/04/05,169,11,0.831735537,19360,169,5,6
14818,2014/03/31,2005/09/09,63,22,0.703862732,22875,63,14,8
14819,2014/03/31,2013/01/07,136,7,0.839061865,19187,136,1,6
14820,2014/03/31,2011/01/14,561,3,0.7266350709999999,22155,561,3,0
14821,2014/03/31,2010/09/11,45,3,0.706589562,22783,45,0,3
14822,2014/03/31,2013/01/23,46,14,0.6531611620000001,24646,46,1,13
14823,2014/03/31,2009/07/02,104,17,0.710174703,22667,104,10,7
14824,2014/03/31,2009/06/26,461,20,0.7695305029999999,20916,461,20,0
14825,2014/03/31,2010/09/13,41,18,0.7059333329999999,22800,41,9,9
14826,2014/03/31,2008/10/23,154,7,0.786869072,20454,154,4,3
14827,2014/03/31,2010/02/21,14,23,0.618755142,26011,14,9,14
14828,2014/03/31,2006/07/03,11,19,0.8391292109999999,19178,11,7,12
14829,2014/03/31,2006/01/15,88,25,0.6746285740000001,23854,88,15,10
14830,2014/03/31,2005/03/30,32,29,0.704363127,22846,32,11,18
14831,2014/03/31,2008/11/01,5,12,0.869209204,18513,5,7,5
14832,2014/03/31,2009/12/17,48,19,0.682454087,23577,48,7,12
14833,2014/03/31,2008/05/18,12,20,0.7055940009999999,22803,12,13,7
14834,2014/03/31,2011/12/09,113,4,0.63363554,25391,113,2,2
14835,2014/03/31,2007/08/10,148,15,0.748166853,21504,148,13,2
14836,2014/03/31,2007/02/20,1,63,0.788075152,20412,1,34,29
14837,2014/03/31,2011/03/12,150,13,0.774685965,20762,150,8,5
14838,2014/03/31,2012/02/12,13,15,0.870343615,18480,13,9,6
14839,2014/03/31,2013/01/26,160,15,0.8611994000000001,18676,160,4,11
14840,2014/03/31,2010/01/28,46,11,1.313076106,12246,46,6,5
14841,2014/03/31,2008/03/06,18,11,1.15942237,13867,18,5,6
14842,2014/03/31,2012/11/14,30,6,1.41,11402,30,0,6
14843,2014/03/31,2005/01/01,1,19,0.715714286,22456,1,0,19
14844,2014/03/31,2012/03/07,65,17,0.627367948,25615,65,11,6
14845,2014/03/31,2008/11/18,44,10,0.608,26430,44,2,8
14846,2014/03/31,2012/12/18,111,8,0.76,21144,111,2,6
14847,2014/03/31,2006/10/12,21,11,0.92192151,17429,21,6,5
14848,2014/03/31,2011/01/15,43,32,0.8408556629999999,19108,43,10,22
14849,2014/03/31,2007/10/01,42,16,0.7633148040000001,21048,42,5,11
14850,2014/03/31,2008/04/15,110,15,0.646084543,24863,110,13,2
14851,2014/03/31,2006/04/23,19,21,0.709364813,22639,19,12,9
14852,2014/03/31,2010/11/25,76,18,0.615088862,26108,76,11,7
14853,2014/03/31,2006/01/13,23,9,0.671826094,23898,23,3,6
14854,2014/03/31,2011/03/08,35,12,0.7269010640000001,22085,35,5,7
14855,2014/03/31,2009/07/27,233,7,0.77545819,20701,233,5,2
14856,2014/03/31,2008/04/28,196,14,0.679700216,23617,196,6,8
14857,2014/03/31,2005/08/30,163,13,0.732399963,21917,163,7,6
14858,2014/03/31,2010/06/16,209,9,0.734360875,21858,209,4,5
14859,2014/03/31,2009/07/31,96,10,0.7086044770000001,22651,96,3,7
14860,2014/03/31,2012/03/10,101,15,0.661205455,24273,101,9,6
14861,2014/03/31,2010/06/08,3,10,0.703038374,22828,3,2,8
14862,2014/03/31,2011/05/13,288,6,0.7807253359999999,20556,288,5,1
14863,2014/03/31,2009/11/23,120,23,0.658020009,24389,120,14,9
14864,2014/03/31,2007/09/06,42,22,0.715681859,22424,42,12,10
14865,2014/03/31,2012/08/28,253,17,0.958908211,16734,253,10,7
14866,2014/03/31,2008/01/21,377,16,0.7348600740000001,21833,377,16,0
14867,2014/03/31,2012/08/20,4,10,0.772726747,20761,4,3,7
14868,2014/03/31,2009/06/06,24,19,0.6588799439999999,24347,24,11,8
14869,2014/03/31,2008/03/18,49,14,0.8445601009999999,18993,49,10,4
14870,2014/03/31,2011/09/15,199,24,0.621424144,25812,199,15,9
14871,2014/03/31,2011/10/25,26,10,0.6921330859999999,23173,26,5,5
14872,2014/03/31,2006/09/30,30,15,0.680980425,23551,30,6,9
14873,2014/03/31,2012/12/15,159,21,0.759140355,21125,159,11,10
14874,2014/03/31,2009/10/31,178,10,1.334067881,12021,178,5,5
14875,2014/03/31,2011/11/03,42,12,0.6728039109999999,23831,42,5,7
14876,2014/03/31,2010/07/05,34,12,0.8773203829999999,18275,34,10,2
14877,2014/03/31,2010/11/25,20,23,0.764423095,20974,20,16,7
14878,2014/03/31,2011/10/08,21,16,0.637123043,25162,21,12,4
14879,2014/03/31,2007/09/04,24,25,0.720594237,22247,24,16,9
14880,2014/03/31,2011/03/01,62,10,0.76588581,20930,62,6,4
14881,2014/03/31,2007/01/03,29,4,0.529350439,30282,29,2,2
14882,2014/03/31,2008/02/08,11,4,1.204246112,13311,11,1,3
14883,2014/03/31,2007/07/31,140,12,0.5898815,27173,140,7,5
14884,2014/03/31,2007/03/13,107,11,0.8585360759999999,18669,107,10,1
14885,2014/03/31,2011/07/24,47,22,0.516210384,31048,47,10,12
14886,2014/03/31,2010/09/12,10,24,0.900855489,17791,10,15,9
14887,2014/03/31,2011/09/14,25,22,0.862743325,18576,25,7,15
14888,2014/03/31,2009/08/03,58,22,0.750322596,21358,58,13,9
14889,2014/03/31,2009/09/17,5,23,0.796507282,20119,5,7,16
14890,2014/03/31,2012/02/11,38,20,0.768397832,20853,38,1,19
14891,2014/03/31,2011/07/19,3,19,0.6800925409999999,23557,3,6,13
14892,2014/03/31,2010/03/26,2,16,0.5709480020000001,28059,2,6,10
14893,2014/03/31,2012/06/09,32,13,0.922612602,17362,32,7,6
14894,2014/03/31,2012/04/07,8,17,0.7032567940000001,22777,8,10,7
14895,2014/03/31,2007/11/07,421,16,0.714021754,22433,421,16,0
14896,2014/03/31,2011/09/30,276,9,0.664831479,24092,276,4,5
14897,2014/03/31,2006/03/05,364,9,1.464201481,10939,364,7,2
14898,2014/03/31,2011/09/27,123,11,0.712895803,22467,123,0,11
14899,2014/03/31,2006/06/07,31,18,0.633637299,25277,31,8,10
14900,2014/03/31,2012/07/01,584,3,0.7523512,21287,584,3,0
14901,2014/03/31,2008/09/16,8,17,0.721123069,22207,8,11,6
14902,2014/03/31,2011/05/09,20,17,0.79813877,20062,20,10,7
14903,2014/03/31,2007/11/19,213,18,0.6479140529999999,24713,213,13,5
14904,2014/03/31,2009/09/09,282,21,0.704062967,22742,282,16,5
14905,2014/03/31,2005/07/11,162,14,0.739902495,21640,162,7,7
14906,2014/03/31,2006/09/18,28,19,0.778696075,20561,28,12,7
14907,2014/03/31,2008/05/08,11,21,0.6592497429999999,24285,11,7,14
14908,2014/03/31,2011/03/28,7,18,0.7018346409999999,22811,7,8,10
14909,2014/03/31,2010/10/25,48,4,0.57130652,28021,48,0,4
14910,2014/03/31,2007/06/14,80,14,0.750791671,21322,80,10,4
14911,2014/03/31,2011/07/16,81,13,0.747224478,21423,81,8,5
14912,2014/03/31,2005/09/09,11,21,0.6881822870000001,23260,11,8,13
14913,2014/03/31,2012/09/02,102,17,0.686727304,23308,102,9,8
14914,2014/03/31,2007/09/27,271,16,0.664862507,24074,271,12,4
14915,2014/03/31,2013/03/24,144,16,0.702962491,22768,144,1,15
14916,2014/03/31,2006/09/17,17,14,0.6819092459999999,23470,17,4,10
14917,2014/03/31,2009/03/30,1,16,0.636939458,25123,1,8,8
14918,2014/03/31,2009/09/16,12,18,0.498757365,32077,12,11,7
14919,2014/03/31,2009/12/22,237,4,0.589670119,27131,237,0,4
14920,2014/03/31,2006/10/01,217,10,0.7093096259999999,22553,217,7,3
14921,2014/03/31,2011/10/16,36,31,0.8204128629999999,19498,36,18,13
14922,2014/03/31,2007/01/16,34,24,0.5796057689999999,27598,34,15,9
14923,2014/03/31,2008/02/25,164,10,1.095639129,14598,164,7,3
14924,2014/03/31,2005/08/10,126,17,0.6426644429999999,24887,126,10,7
14925,2014/03/31,2006/01/26,26,14,0.55,29078,26,4,10
14926,2014/03/31,2009/09/18,67,14,0.709290815,22547,67,11,3
14927,2014/03/31,2006/08/22,6,18,0.7717575520000001,20722,6,0,18
14928,2014/03/31,2011/10/27,28,17,0.662864249,24125,28,15,2
14929,2014/03/31,2008/10/13,44,13,0.76735256,20839,44,4,9
14930,2014/03/31,2010/01/04,14,15,0.676594313,23634,14,4,11
14931,2014/03/31,2010/03/07,53,12,0.934001168,17120,53,1,11
14932,2014/03/31,2007/10/03,193,13,0.7103012259999999,22508,193,9,4
14933,2014/03/31,2010/10/24,4,17,0.871463069,18345,4,8,9
14934,2014/03/31,2008/05/19,375,11,0.905047554,17664,375,11,0
14935,2014/03/31,2011/07/11,32,18,0.7178209329999999,22271,32,2,16
14936,2014/03/31,2011/12/05,364,13,1.217405377,13131,364,12,1
14937,2014/03/31,2010/12/26,77,13,0.769602716,20766,77,6,7
14938,2014/03/31,2011/09/22,3,14,0.619599411,25787,3,6,8
14939,2014/03/31,2012/04/06,42,11,1.094612223,14596,42,7,4
14940,2014/03/31,2008/03/06,55,16,0.736171605,21701,55,8,8
14941,2014/03/31,2012/12/10,86,17,0.7448340170000001,21448,86,5,12
14942,2014/03/31,2006/04/06,4,23,0.883033553,18091,4,22,1
14943,2014/03/31,2008/06/23,96,16,0.8209132020000001,19459,96,10,6
14944,2014/03/31,2012/03/23,142,22,0.753079644,21207,142,17,5
14945,2014/03/31,2013/03/18,298,3,0.626026028,25511,298,2,1
14946,2014/03/31,2008/11/02,11,17,0.595314445,26825,11,7,10
14947,2014/03/31,2007/10/02,5,2,1.05,15208,5,0,2
14948,2014/03/31,2010/12/20,450,2,1.05,15208,450,2,0
14949,2014/03/31,2012/08/11,57,7,0.7649841909999999,20874,57,2,5
14950,2014/03/31,2007/11/06,11,3,0.759693611,21019,11,0,3
14951,2014/03/31,2007/09/28,18,19,0.755144006,21145,18,9,10
14952,2014/03/31,2012/12/18,25,15,0.652450047,24473,25,2,13
14953,2014/03/31,2011/12/01,25,17,0.671829427,23767,25,9,8
14954,2014/03/31,2008/05/18,136,22,0.7128188759999999,22399,136,17,5
14955,2014/03/31,2005/09/24,20,21,0.725639033,22002,20,10,11
14956,2014/03/31,2011/01/15,251,12,0.581871492,27438,251,10,2
14957,2014/03/31,2006/06/27,3,10,0.796382501,20047,3,4,6
14958,2014/03/31,2013/01/09,11,19,0.926292793,17234,11,2,17
14959,2014/03/31,2009/01/17,30,13,0.944175194,16907,30,6,7
14960,2014/03/31,2007/10/28,184,12,0.78500836,20334,184,8,4
14961,2014/03/31,2008/10/16,172,13,0.645011517,24747,172,5,8
14962,2014/03/31,2011/01/18,155,10,0.681113766,23434,155,5,5
14963,2014/03/31,2007/11/28,4,17,0.880782518,18121,4,9,8
14964,2014/03/31,2011/10/14,74,13,0.7233411890000001,22064,74,6,7
14965,2014/03/31,2013/02/09,231,2,1.05,15199,231,1,1
14966,2014/03/31,2011/06/14,9,18,0.7742091990000001,20612,9,13,5
14967,2014/03/31,2005/01/15,21,15,0.6831315290000001,23356,21,10,5
14968,2014/03/31,2010/05/05,39,24,0.8962979609999999,17801,39,17,7
14969,2014/03/31,2007/08/28,4,16,0.809524075,19709,4,4,12
14970,2014/03/31,2012/05/16,9,18,0.593806156,26867,9,5,13
14971,2014/03/31,2011/09/01,9,9,0.6255688460000001,25499,9,5,4
14972,2014/03/31,2005/03/30,2,21,0.51941322,30710,2,9,12
14973,2014/03/31,2006/07/18,92,23,0.686422761,23233,92,11,12
14974,2014/03/31,2009/04/07,193,11,0.561089335,28421,193,4,7
14975,2014/03/31,2012/10/18,132,23,0.64869452,24581,132,12,11
14976,2014/03/31,2013/02/15,30,14,0.727785841,21909,30,3,11
14977,2014/03/31,2009/03/04,74,11,0.7940833709999999,20079,74,5,6
14978,2014/03/31,2010/08/08,86,22,0.713815984,22335,86,8,14
14979,2014/03/31,2012/08/19,6,23,0.616269136,25868,6,4,19
14980,2014/03/31,2008/01/11,3,18,0.772467413,20637,3,9,9
14981,2014/03/31,2007/11/21,118,17,0.492510119,32365,118,7,10
14982,2014/03/31,2010/07/09,11,12,1.4385920580000002,11080,11,3,9
14983,2014/03/31,2011/08/27,6,11,0.808844963,19705,6,2,9
14984,2014/03/31,2011/09/08,1,17,0.7850546740000001,20302,1,5,12
14985,2014/03/31,2012/03/04,468,8,0.8636915409999999,18453,468,8,0
14986,2014/03/31,2011/01/31,19,33,0.8309479609999999,19178,19,19,14
14987,2014/03/31,2012/03/17,6,19,0.8040332020000001,19818,6,6,13
14988,2014/03/31,2010/09/22,6,18,0.7961586890000001,20014,6,8,10
14989,2014/03/31,2009/01/20,165,11,0.7380507690000001,21588,165,3,8
14990,2014/03/31,2005/09/16,5,20,0.7014943640000001,22712,5,4,16
14991,2014/03/31,2006/05/25,116,14,0.733292677,21727,116,10,4
14992,2014/03/31,2010/06/27,32,11,0.7579438629999999,21020,32,3,8
14993,2014/03/31,2008/04/04,84,17,0.889168388,17917,84,3,14
14994,2014/03/31,2006/08/20,123,21,0.701308387,22715,123,6,15
14995,2014/03/31,2008/02/06,17,16,0.521531661,30542,17,9,7
14996,2014/03/31,2011/09/03,154,14,0.886886414,17960,154,10,4
14997,2014/03/31,2011/08/14,11,14,0.553754129,28763,11,2,12
14998,2014/03/31,2011/08/24,46,18,0.6752895790000001,23586,46,9,9
14999,2014/03/31,2012/03/09,124,8,1.350073748,11797,124,2,6
15000,2014/03/31,2009/07/07,3,7,1.460484182,10905,3,3,4
15001,2014/03/31,2009/07/03,49,14,0.6809034159999999,23389,49,10,4
15002,2014/03/31,2009/04/17,115,19,0.567169771,28079,115,11,8
15003,2014/03/31,2009/01/21,202,19,0.8143546740000001,19556,202,10,9
15004,2014/03/31,2012/04/14,24,19,0.699735929,22759,24,12,7
15005,2014/03/31,2007/05/29,10,12,0.748626363,21272,10,2,10
15006,2014/03/31,2010/02/05,66,14,0.624047656,25516,66,6,8
15007,2014/03/31,2007/12/12,113,12,0.6930656390000001,22974,113,5,7
15008,2014/03/31,2007/10/14,109,20,0.637413828,24979,109,9,11
15009,2014/03/31,2005/07/02,3,25,0.670420246,23748,3,6,19
15010,2014/03/31,2013/03/28,26,12,0.504042425,31585,26,0,12
15011,2014/03/31,2006/01/31,20,19,0.900771842,17672,20,12,7
15012,2014/03/31,2010/04/29,39,12,0.7107367059999999,22397,39,8,4
15013,2014/03/31,2011/05/10,24,18,0.7282356440000001,21855,24,10,8
15014,2014/03/31,2008/10/08,68,12,0.7435092959999999,21406,68,8,4
15015,2014/03/31,2009/01/03,43,17,0.735125872,21649,43,9,8
15016,2014/03/31,2012/03/05,150,2,0.785,20272,150,1,1
15017,2014/03/31,2011/03/25,9,15,0.783831642,20302,9,9,6
15018,2014/03/31,2012/03/27,99,19,0.848558631,18753,99,10,9
15019,2014/03/31,2010/03/09,71,21,0.963567276,16514,71,17,4
15020,2014/03/31,2011/05/16,81,8,0.7525,21144,81,2,6
15021,2014/03/31,2010/10/18,13,30,0.6905807540000001,23039,13,13,17
15022,2014/03/31,2006/08/30,3,27,0.5962423170000001,26684,3,0,27
15023,2014/03/31,2006/01/26,2,22,0.574105738,27710,2,9,13
15024,2014/03/31,2006/01/18,12,14,0.62170868,25587,12,0,14
15025,2014/03/31,2011/03/19,304,11,0.6886838690000001,23098,304,10,1
15026,2014/03/31,2012/11/01,2,29,0.863786587,18415,2,17,12
15027,2014/03/31,2008/06/16,131,18,0.634157165,25082,131,11,7
15028,2014/03/31,2008/02/04,94,22,0.7517223609999999,21157,94,15,7
15029,2014/03/31,2010/06/04,16,21,0.962781208,16518,16,13,8
15030,2014/03/31,2012/04/23,57,10,0.897723963,17715,57,3,7
15031,2014/03/31,2011/05/30,40,16,0.6324039610000001,25146,40,9,7
15032,2014/03/31,2011/06/13,514,2,0.65,24464,514,2,0
15033,2014/03/31,2008/06/26,609,2,0.65,24464,609,2,0
15034,2014/03/31,2007/12/14,580,2,0.65,24464,580,2,0
15035,2014/03/31,2010/08/29,592,2,0.65,24464,592,2,0
15036,2014/03/31,2008/11/07,593,2,0.65,24464,593,2,0
15037,2014/03/31,2012/01/25,203,17,0.772635339,20578,203,16,1
15038,2014/03/31,2012/01/16,172,12,0.8118040240000001,19584,172,8,4
15039,2014/03/31,2007/11/05,136,13,0.7150926590000001,22232,136,11,2
15040,2014/03/31,2006/08/23,223,16,0.8861020070000001,17940,223,15,1
15041,2014/03/31,2012/07/03,81,13,0.747565369,21264,81,3,10
15042,2014/03/31,2007/12/01,102,8,0.7120134379999999,22325,102,4,4
